 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312087 Curral de Dentro
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";331;312;643
"De 5 a 9 anos";401;371;772
"De 10 a 14 anos";381;357;738
"De 15 a 19 anos";353;353;706
"De 20 a 24 anos";346;322;668
"De 25 a 29 anos";258;255;513
"De 30 a 34 anos";231;216;447
"De 35 a 39 anos";201;200;401
"De 40 a 44 anos";186;176;362
"De 45 a 49 anos";180;161;341
"De 50 a 54 anos";141;144;285
"De 55 a 59 anos";114;117;231
"De 60 a 64 anos";94;101;195
"De 65 a 69 anos";84;83;167
"De 70 a 74 anos";56;53;109
"De 75 a 79 anos";28;40;68
"De 80 anos ou mais";36;47;83
"Total";3421;3308;6729
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

