 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290682 Canudos
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";821;790;1611
"De 5 a 9 anos";866;839;1705
"De 10 a 14 anos";868;800;1668
"De 15 a 19 anos";788;777;1565
"De 20 a 24 anos";777;727;1504
"De 25 a 29 anos";634;595;1229
"De 30 a 34 anos";577;511;1088
"De 35 a 39 anos";538;501;1039
"De 40 a 44 anos";452;411;863
"De 45 a 49 anos";374;352;726
"De 50 a 54 anos";278;280;558
"De 55 a 59 anos";246;270;516
"De 60 a 64 anos";238;245;483
"De 65 a 69 anos";185;212;397
"De 70 a 74 anos";145;159;304
"De 75 a 79 anos";86;110;196
"De 80 anos ou mais";119;163;282
"Total";7992;7742;15734
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

