 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432000 Sapucaia do Sul
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5883;5638;11521
"De 5 a 9 anos";5972;5735;11707
"De 10 a 14 anos";5816;5684;11500
"De 15 a 19 anos";6043;6140;12183
"De 20 a 24 anos";5822;5933;11755
"De 25 a 29 anos";5156;5154;10310
"De 30 a 34 anos";4877;4949;9826
"De 35 a 39 anos";4859;5095;9954
"De 40 a 44 anos";4550;4825;9375
"De 45 a 49 anos";3933;4217;8150
"De 50 a 54 anos";3203;3450;6653
"De 55 a 59 anos";2361;2538;4899
"De 60 a 64 anos";1617;1861;3478
"De 65 a 69 anos";1063;1388;2451
"De 70 a 74 anos";684;1046;1730
"De 75 a 79 anos";443;797;1240
"De 80 anos ou mais";227;491;718
"Total";62509;64941;127450
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

