 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315450 Riacho dos Machados
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";389;384;773
"De 5 a 9 anos";417;418;835
"De 10 a 14 anos";483;463;946
"De 15 a 19 anos";529;487;1016
"De 20 a 24 anos";510;452;962
"De 25 a 29 anos";449;390;839
"De 30 a 34 anos";364;329;693
"De 35 a 39 anos";287;270;557
"De 40 a 44 anos";285;262;547
"De 45 a 49 anos";266;266;532
"De 50 a 54 anos";217;218;435
"De 55 a 59 anos";184;189;373
"De 60 a 64 anos";152;159;311
"De 65 a 69 anos";120;120;240
"De 70 a 74 anos";83;99;182
"De 75 a 79 anos";55;68;123
"De 80 anos ou mais";64;92;156
"Total";4854;4666;9520
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

