 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310700 Biquinhas
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;69;141
"De 5 a 9 anos";108;95;203
"De 10 a 14 anos";85;114;199
"De 15 a 19 anos";127;111;238
"De 20 a 24 anos";110;108;218
"De 25 a 29 anos";89;82;171
"De 30 a 34 anos";95;101;196
"De 35 a 39 anos";116;107;223
"De 40 a 44 anos";116;110;226
"De 45 a 49 anos";100;76;176
"De 50 a 54 anos";88;88;176
"De 55 a 59 anos";86;72;158
"De 60 a 64 anos";69;79;148
"De 65 a 69 anos";59;51;110
"De 70 a 74 anos";53;43;96
"De 75 a 79 anos";27;25;52
"De 80 anos ou mais";19;22;41
"Total";1419;1353;2772
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

