 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432380 Xangri-lá
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";522;491;1013
"De 5 a 9 anos";537;536;1073
"De 10 a 14 anos";626;591;1217
"De 15 a 19 anos";590;557;1147
"De 20 a 24 anos";556;539;1095
"De 25 a 29 anos";555;523;1078
"De 30 a 34 anos";508;514;1022
"De 35 a 39 anos";444;470;914
"De 40 a 44 anos";448;452;900
"De 45 a 49 anos";411;407;818
"De 50 a 54 anos";361;367;728
"De 55 a 59 anos";310;337;647
"De 60 a 64 anos";240;252;492
"De 65 a 69 anos";171;186;357
"De 70 a 74 anos";106;139;245
"De 75 a 79 anos";73;90;163
"De 80 anos ou mais";76;96;172
"Total";6534;6547;13081
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

