 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250550 Vista Serrana
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";163;151;314
"De 5 a 9 anos";181;145;326
"De 10 a 14 anos";192;150;342
"De 15 a 19 anos";191;162;353
"De 20 a 24 anos";178;160;338
"De 25 a 29 anos";157;154;311
"De 30 a 34 anos";134;143;277
"De 35 a 39 anos";120;122;242
"De 40 a 44 anos";94;102;196
"De 45 a 49 anos";81;71;152
"De 50 a 54 anos";57;72;129
"De 55 a 59 anos";52;64;116
"De 60 a 64 anos";56;58;114
"De 65 a 69 anos";42;51;93
"De 70 a 74 anos";25;32;57
"De 75 a 79 anos";27;23;50
"De 80 anos ou mais";34;38;72
"Total";1784;1698;3482
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

