 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240300 Cruzeta
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";247;237;484
"De 5 a 9 anos";266;254;520
"De 10 a 14 anos";261;252;513
"De 15 a 19 anos";266;284;550
"De 20 a 24 anos";293;313;606
"De 25 a 29 anos";321;334;655
"De 30 a 34 anos";319;338;657
"De 35 a 39 anos";307;296;603
"De 40 a 44 anos";266;257;523
"De 45 a 49 anos";278;282;560
"De 50 a 54 anos";299;283;582
"De 55 a 59 anos";232;223;455
"De 60 a 64 anos";173;185;358
"De 65 a 69 anos";136;171;307
"De 70 a 74 anos";107;137;244
"De 75 a 79 anos";79;100;179
"De 80 anos ou mais";89;145;234
"Total";3939;4091;8030
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

