 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261470 Tacaimbó
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";533;503;1036
"De 5 a 9 anos";579;566;1145
"De 10 a 14 anos";624;626;1250
"De 15 a 19 anos";621;590;1211
"De 20 a 24 anos";580;567;1147
"De 25 a 29 anos";571;546;1117
"De 30 a 34 anos";478;501;979
"De 35 a 39 anos";414;428;842
"De 40 a 44 anos";375;374;749
"De 45 a 49 anos";322;367;689
"De 50 a 54 anos";266;314;580
"De 55 a 59 anos";230;265;495
"De 60 a 64 anos";215;249;464
"De 65 a 69 anos";182;217;399
"De 70 a 74 anos";147;183;330
"De 75 a 79 anos";107;134;241
"De 80 anos ou mais";128;169;297
"Total";6372;6599;12971
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

