 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293325 Vereda
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";315;305;620
"De 5 a 9 anos";401;358;759
"De 10 a 14 anos";378;345;723
"De 15 a 19 anos";379;346;725
"De 20 a 24 anos";349;288;637
"De 25 a 29 anos";268;232;500
"De 30 a 34 anos";252;216;468
"De 35 a 39 anos";245;230;475
"De 40 a 44 anos";242;211;453
"De 45 a 49 anos";204;169;373
"De 50 a 54 anos";162;167;329
"De 55 a 59 anos";139;135;274
"De 60 a 64 anos";122;112;234
"De 65 a 69 anos";116;104;220
"De 70 a 74 anos";78;83;161
"De 75 a 79 anos";68;59;127
"De 80 anos ou mais";69;60;129
"Total";3787;3420;7207
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

