 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261153 Quixaba
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";285;272;557
"De 5 a 9 anos";284;283;567
"De 10 a 14 anos";290;280;570
"De 15 a 19 anos";286;309;595
"De 20 a 24 anos";316;330;646
"De 25 a 29 anos";307;304;611
"De 30 a 34 anos";244;247;491
"De 35 a 39 anos";228;218;446
"De 40 a 44 anos";203;213;416
"De 45 a 49 anos";186;208;394
"De 50 a 54 anos";164;176;340
"De 55 a 59 anos";139;142;281
"De 60 a 64 anos";145;147;292
"De 65 a 69 anos";112;127;239
"De 70 a 74 anos";70;85;155
"De 75 a 79 anos";50;64;114
"De 80 anos ou mais";59;67;126
"Total";3368;3472;6840
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

