 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310240 Alvorada de Minas
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";206;196;402
"De 5 a 9 anos";202;213;415
"De 10 a 14 anos";181;206;387
"De 15 a 19 anos";182;192;374
"De 20 a 24 anos";170;146;316
"De 25 a 29 anos";138;131;269
"De 30 a 34 anos";111;128;239
"De 35 a 39 anos";121;105;226
"De 40 a 44 anos";113;83;196
"De 45 a 49 anos";83;81;164
"De 50 a 54 anos";72;82;154
"De 55 a 59 anos";53;55;108
"De 60 a 64 anos";57;42;99
"De 65 a 69 anos";41;49;90
"De 70 a 74 anos";24;31;55
"De 75 a 79 anos";24;30;54
"De 80 anos ou mais";32;34;66
"Total";1810;1804;3614
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

