 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313060 Inconfidentes
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";193;184;377
"De 5 a 9 anos";196;183;379
"De 10 a 14 anos";210;204;414
"De 15 a 19 anos";244;264;508
"De 20 a 24 anos";286;295;581
"De 25 a 29 anos";275;269;544
"De 30 a 34 anos";278;269;547
"De 35 a 39 anos";300;282;582
"De 40 a 44 anos";296;302;598
"De 45 a 49 anos";282;278;560
"De 50 a 54 anos";264;270;534
"De 55 a 59 anos";238;244;482
"De 60 a 64 anos";195;182;377
"De 65 a 69 anos";148;142;290
"De 70 a 74 anos";108;109;217
"De 75 a 79 anos";71;69;140
"De 80 anos ou mais";88;79;167
"Total";3672;3625;7297
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

