 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220280 Conceição do Canindé
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";160;153;313
"De 5 a 9 anos";157;168;325
"De 10 a 14 anos";202;169;371
"De 15 a 19 anos";251;207;458
"De 20 a 24 anos";192;205;397
"De 25 a 29 anos";157;152;309
"De 30 a 34 anos";147;179;326
"De 35 a 39 anos";154;166;320
"De 40 a 44 anos";165;133;298
"De 45 a 49 anos";156;132;288
"De 50 a 54 anos";123;137;260
"De 55 a 59 anos";107;103;210
"De 60 a 64 anos";100;103;203
"De 65 a 69 anos";84;92;176
"De 70 a 74 anos";67;65;132
"De 75 a 79 anos";43;68;111
"De 80 anos ou mais";47;61;108
"Total";2312;2293;4605
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

