 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431970 São Valentim
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;69;141
"De 5 a 9 anos";64;79;143
"De 10 a 14 anos";99;90;189
"De 15 a 19 anos";109;110;219
"De 20 a 24 anos";145;117;262
"De 25 a 29 anos";112;107;219
"De 30 a 34 anos";91;109;200
"De 35 a 39 anos";93;77;170
"De 40 a 44 anos";118;115;233
"De 45 a 49 anos";125;112;237
"De 50 a 54 anos";154;134;288
"De 55 a 59 anos";138;134;272
"De 60 a 64 anos";123;125;248
"De 65 a 69 anos";124;119;243
"De 70 a 74 anos";65;72;137
"De 75 a 79 anos";58;68;126
"De 80 anos ou mais";47;103;150
"Total";1737;1740;3477
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

