 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355410 Taubaté
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";10882;10366;21248
"De 5 a 9 anos";11218;10736;21954
"De 10 a 14 anos";11088;10728;21816
"De 15 a 19 anos";12319;12018;24337
"De 20 a 24 anos";12689;12559;25248
"De 25 a 29 anos";11385;11540;22925
"De 30 a 34 anos";10286;10484;20770
"De 35 a 39 anos";9936;10304;20240
"De 40 a 44 anos";9040;9688;18728
"De 45 a 49 anos";7869;8281;16150
"De 50 a 54 anos";6412;6681;13093
"De 55 a 59 anos";4737;5239;9976
"De 60 a 64 anos";3472;3956;7428
"De 65 a 69 anos";2692;3217;5909
"De 70 a 74 anos";1870;2588;4458
"De 75 a 79 anos";1379;2191;3570
"De 80 anos ou mais";925;1722;2647
"Total";128199;132298;260497
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

