 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251260 Quixabá
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";76;69;145
"De 5 a 9 anos";86;68;154
"De 10 a 14 anos";80;75;155
"De 15 a 19 anos";89;89;178
"De 20 a 24 anos";86;91;177
"De 25 a 29 anos";87;64;151
"De 30 a 34 anos";71;57;128
"De 35 a 39 anos";75;70;145
"De 40 a 44 anos";66;69;135
"De 45 a 49 anos";58;47;105
"De 50 a 54 anos";43;36;79
"De 55 a 59 anos";34;29;63
"De 60 a 64 anos";35;25;60
"De 65 a 69 anos";26;26;52
"De 70 a 74 anos";17;21;38
"De 75 a 79 anos";15;13;28
"De 80 anos ou mais";16;11;27
"Total";960;860;1820
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

