 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420005 Abdon Batista
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";86;90;176
"De 5 a 9 anos";111;83;194
"De 10 a 14 anos";114;108;222
"De 15 a 19 anos";132;109;241
"De 20 a 24 anos";93;101;194
"De 25 a 29 anos";94;86;180
"De 30 a 34 anos";90;78;168
"De 35 a 39 anos";86;94;180
"De 40 a 44 anos";114;101;215
"De 45 a 49 anos";105;79;184
"De 50 a 54 anos";94;89;183
"De 55 a 59 anos";93;87;180
"De 60 a 64 anos";62;73;135
"De 65 a 69 anos";66;44;110
"De 70 a 74 anos";31;29;60
"De 75 a 79 anos";22;17;39
"De 80 anos ou mais";15;21;36
"Total";1408;1289;2697
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

