 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240550 Jardim de Angicos
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";123;106;229
"De 5 a 9 anos";127;103;230
"De 10 a 14 anos";131;113;244
"De 15 a 19 anos";120;122;242
"De 20 a 24 anos";113;124;237
"De 25 a 29 anos";113;111;224
"De 30 a 34 anos";87;90;177
"De 35 a 39 anos";73;77;150
"De 40 a 44 anos";84;71;155
"De 45 a 49 anos";89;69;158
"De 50 a 54 anos";64;65;129
"De 55 a 59 anos";54;47;101
"De 60 a 64 anos";51;46;97
"De 65 a 69 anos";42;47;89
"De 70 a 74 anos";36;38;74
"De 75 a 79 anos";26;23;49
"De 80 anos ou mais";36;32;68
"Total";1369;1284;2653
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

