 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312900 Guiricema
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";387;345;732
"De 5 a 9 anos";384;398;782
"De 10 a 14 anos";411;423;834
"De 15 a 19 anos";453;429;882
"De 20 a 24 anos";387;384;771
"De 25 a 29 anos";317;320;637
"De 30 a 34 anos";337;312;649
"De 35 a 39 anos";384;318;702
"De 40 a 44 anos";338;322;660
"De 45 a 49 anos";274;265;539
"De 50 a 54 anos";251;235;486
"De 55 a 59 anos";206;203;409
"De 60 a 64 anos";186;185;371
"De 65 a 69 anos";173;172;345
"De 70 a 74 anos";126;141;267
"De 75 a 79 anos";87;126;213
"De 80 anos ou mais";61;75;136
"Total";4762;4653;9415
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

