 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351492 Elisiário
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";109;105;214
"De 5 a 9 anos";97;97;194
"De 10 a 14 anos";119;100;219
"De 15 a 19 anos";140;109;249
"De 20 a 24 anos";160;123;283
"De 25 a 29 anos";172;133;305
"De 30 a 34 anos";165;136;301
"De 35 a 39 anos";143;128;271
"De 40 a 44 anos";125;104;229
"De 45 a 49 anos";100;95;195
"De 50 a 54 anos";87;94;181
"De 55 a 59 anos";92;82;174
"De 60 a 64 anos";78;67;145
"De 65 a 69 anos";55;50;105
"De 70 a 74 anos";48;46;94
"De 75 a 79 anos";35;32;67
"De 80 anos ou mais";28;47;75
"Total";1753;1548;3301
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

