 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410220 Atalaia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";111;108;219
"De 5 a 9 anos";152;137;289
"De 10 a 14 anos";174;162;336
"De 15 a 19 anos";161;152;313
"De 20 a 24 anos";166;150;316
"De 25 a 29 anos";151;149;300
"De 30 a 34 anos";167;151;318
"De 35 a 39 anos";168;161;329
"De 40 a 44 anos";165;172;337
"De 45 a 49 anos";135;129;264
"De 50 a 54 anos";121;118;239
"De 55 a 59 anos";106;105;211
"De 60 a 64 anos";86;95;181
"De 65 a 69 anos";60;67;127
"De 70 a 74 anos";49;56;105
"De 75 a 79 anos";34;36;70
"De 80 anos ou mais";29;38;67
"Total";2035;1986;4021
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

