 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220277 Colônia do Piauí
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";280;272;552
"De 5 a 9 anos";301;304;605
"De 10 a 14 anos";365;342;707
"De 15 a 19 anos";405;366;771
"De 20 a 24 anos";347;335;682
"De 25 a 29 anos";327;336;663
"De 30 a 34 anos";287;303;590
"De 35 a 39 anos";254;271;525
"De 40 a 44 anos";231;222;453
"De 45 a 49 anos";214;218;432
"De 50 a 54 anos";174;209;383
"De 55 a 59 anos";163;180;343
"De 60 a 64 anos";132;153;285
"De 65 a 69 anos";97;114;211
"De 70 a 74 anos";81;92;173
"De 75 a 79 anos";53;70;123
"De 80 anos ou mais";62;71;133
"Total";3773;3858;7631
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

