 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430880 General Câmara
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";304;293;597
"De 5 a 9 anos";329;314;643
"De 10 a 14 anos";367;363;730
"De 15 a 19 anos";340;324;664
"De 20 a 24 anos";325;290;615
"De 25 a 29 anos";287;287;574
"De 30 a 34 anos";255;267;522
"De 35 a 39 anos";278;290;568
"De 40 a 44 anos";304;312;616
"De 45 a 49 anos";293;300;593
"De 50 a 54 anos";293;285;578
"De 55 a 59 anos";254;274;528
"De 60 a 64 anos";230;224;454
"De 65 a 69 anos";191;160;351
"De 70 a 74 anos";128;134;262
"De 75 a 79 anos";89;100;189
"De 80 anos ou mais";72;106;178
"Total";4339;4323;8662
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

