 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241445 Triunfo Potiguar
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";219;190;409
"De 5 a 9 anos";217;191;408
"De 10 a 14 anos";233;244;477
"De 15 a 19 anos";237;203;440
"De 20 a 24 anos";188;153;341
"De 25 a 29 anos";159;126;285
"De 30 a 34 anos";117;119;236
"De 35 a 39 anos";113;96;209
"De 40 a 44 anos";93;87;180
"De 45 a 49 anos";55;66;121
"De 50 a 54 anos";65;71;136
"De 55 a 59 anos";50;61;111
"De 60 a 64 anos";54;47;101
"De 65 a 69 anos";32;31;63
"De 70 a 74 anos";29;26;55
"De 75 a 79 anos";34;31;65
"De 80 anos ou mais";40;33;73
"Total";1935;1775;3710
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

