 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432163 Três Arroios
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";47;45;92
"De 5 a 9 anos";51;47;98
"De 10 a 14 anos";53;43;96
"De 15 a 19 anos";42;55;97
"De 20 a 24 anos";47;45;92
"De 25 a 29 anos";84;89;173
"De 30 a 34 anos";62;67;129
"De 35 a 39 anos";72;75;147
"De 40 a 44 anos";76;80;156
"De 45 a 49 anos";101;103;204
"De 50 a 54 anos";138;120;258
"De 55 a 59 anos";142;129;271
"De 60 a 64 anos";115;89;204
"De 65 a 69 anos";103;96;199
"De 70 a 74 anos";65;96;161
"De 75 a 79 anos";50;61;111
"De 80 anos ou mais";56;99;155
"Total";1304;1339;2643
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

