 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350275 Araçariguama
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";752;708;1460
"De 5 a 9 anos";730;672;1402
"De 10 a 14 anos";706;681;1387
"De 15 a 19 anos";690;694;1384
"De 20 a 24 anos";685;671;1356
"De 25 a 29 anos";647;635;1282
"De 30 a 34 anos";536;568;1104
"De 35 a 39 anos";510;502;1012
"De 40 a 44 anos";472;432;904
"De 45 a 49 anos";383;338;721
"De 50 a 54 anos";297;280;577
"De 55 a 59 anos";234;195;429
"De 60 a 64 anos";168;136;304
"De 65 a 69 anos";124;111;235
"De 70 a 74 anos";87;77;164
"De 75 a 79 anos";62;58;120
"De 80 anos ou mais";50;52;102
"Total";7133;6810;13943
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

