 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316400 São Pedro dos Ferros
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";259;247;506
"De 5 a 9 anos";265;252;517
"De 10 a 14 anos";255;231;486
"De 15 a 19 anos";233;213;446
"De 20 a 24 anos";273;253;526
"De 25 a 29 anos";280;278;558
"De 30 a 34 anos";263;279;542
"De 35 a 39 anos";297;265;562
"De 40 a 44 anos";275;253;528
"De 45 a 49 anos";227;237;464
"De 50 a 54 anos";254;283;537
"De 55 a 59 anos";250;277;527
"De 60 a 64 anos";205;224;429
"De 65 a 69 anos";168;190;358
"De 70 a 74 anos";109;140;249
"De 75 a 79 anos";66;133;199
"De 80 anos ou mais";105;167;272
"Total";3784;3922;7706
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

