 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150780 Senador José Porfírio
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";789;808;1597
"De 5 a 9 anos";795;793;1588
"De 10 a 14 anos";787;753;1540
"De 15 a 19 anos";704;646;1350
"De 20 a 24 anos";593;532;1125
"De 25 a 29 anos";566;480;1046
"De 30 a 34 anos";534;431;965
"De 35 a 39 anos";467;348;815
"De 40 a 44 anos";391;300;691
"De 45 a 49 anos";368;255;623
"De 50 a 54 anos";310;210;520
"De 55 a 59 anos";229;162;391
"De 60 a 64 anos";174;108;282
"De 65 a 69 anos";116;75;191
"De 70 a 74 anos";80;40;120
"De 75 a 79 anos";43;20;63
"De 80 anos ou mais";28;24;52
"Total";6974;5985;12959
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

