 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421470 Rio dos Cedros
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";328;316;644
"De 5 a 9 anos";332;319;651
"De 10 a 14 anos";361;357;718
"De 15 a 19 anos";421;393;814
"De 20 a 24 anos";478;413;891
"De 25 a 29 anos";466;403;869
"De 30 a 34 anos";443;426;869
"De 35 a 39 anos";395;382;777
"De 40 a 44 anos";395;353;748
"De 45 a 49 anos";389;341;730
"De 50 a 54 anos";332;317;649
"De 55 a 59 anos";288;299;587
"De 60 a 64 anos";257;240;497
"De 65 a 69 anos";199;184;383
"De 70 a 74 anos";139;145;284
"De 75 a 79 anos";95;105;200
"De 80 anos ou mais";116;162;278
"Total";5434;5155;10589
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

