 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313560 Jequitaí
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";317;288;605
"De 5 a 9 anos";383;378;761
"De 10 a 14 anos";438;450;888
"De 15 a 19 anos";449;455;904
"De 20 a 24 anos";405;374;779
"De 25 a 29 anos";327;303;630
"De 30 a 34 anos";262;278;540
"De 35 a 39 anos";263;297;560
"De 40 a 44 anos";265;271;536
"De 45 a 49 anos";267;226;493
"De 50 a 54 anos";222;190;412
"De 55 a 59 anos";171;157;328
"De 60 a 64 anos";136;124;260
"De 65 a 69 anos";112;115;227
"De 70 a 74 anos";89;96;185
"De 75 a 79 anos";63;62;125
"De 80 anos ou mais";57;70;127
"Total";4226;4134;8360
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

