 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351290 Cosmorama
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";250;245;495
"De 5 a 9 anos";282;288;570
"De 10 a 14 anos";309;305;614
"De 15 a 19 anos";368;299;667
"De 20 a 24 anos";271;282;553
"De 25 a 29 anos";254;265;519
"De 30 a 34 anos";281;276;557
"De 35 a 39 anos";270;279;549
"De 40 a 44 anos";270;249;519
"De 45 a 49 anos";249;233;482
"De 50 a 54 anos";231;229;460
"De 55 a 59 anos";196;186;382
"De 60 a 64 anos";217;184;401
"De 65 a 69 anos";105;135;240
"De 70 a 74 anos";122;109;231
"De 75 a 79 anos";86;101;187
"De 80 anos ou mais";37;44;81
"Total";3798;3709;7507
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

