 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351500 Embu das Artes
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";10681;10075;20756
"De 5 a 9 anos";10842;10379;21221
"De 10 a 14 anos";11800;11500;23300
"De 15 a 19 anos";11040;11077;22117
"De 20 a 24 anos";11136;11454;22590
"De 25 a 29 anos";11573;12174;23747
"De 30 a 34 anos";10904;12097;23001
"De 35 a 39 anos";9700;10487;20187
"De 40 a 44 anos";8533;9137;17670
"De 45 a 49 anos";6850;7641;14491
"De 50 a 54 anos";5689;6738;12427
"De 55 a 59 anos";4601;5407;10008
"De 60 a 64 anos";3371;3895;7266
"De 65 a 69 anos";2160;2531;4691
"De 70 a 74 anos";1237;1574;2811
"De 75 a 79 anos";618;958;1576
"De 80 anos ou mais";511;994;1505
"Total";121246;128118;249364
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

