 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350650 Birigui
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3754;3513;7267
"De 5 a 9 anos";3718;3567;7285
"De 10 a 14 anos";3997;3862;7859
"De 15 a 19 anos";4228;4165;8393
"De 20 a 24 anos";4518;4518;9036
"De 25 a 29 anos";4824;4906;9730
"De 30 a 34 anos";4834;4895;9729
"De 35 a 39 anos";4576;4728;9304
"De 40 a 44 anos";4320;4603;8923
"De 45 a 49 anos";3907;4365;8272
"De 50 a 54 anos";3414;3837;7251
"De 55 a 59 anos";2873;3210;6083
"De 60 a 64 anos";2249;2557;4806
"De 65 a 69 anos";1699;1937;3636
"De 70 a 74 anos";1234;1447;2681
"De 75 a 79 anos";829;1035;1864
"De 80 anos ou mais";843;1259;2102
"Total";55817;58404;114221
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

