 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240570 Jardim do Seridó
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";300;290;590
"De 5 a 9 anos";338;336;674
"De 10 a 14 anos";396;399;795
"De 15 a 19 anos";465;459;924
"De 20 a 24 anos";496;445;941
"De 25 a 29 anos";480;505;985
"De 30 a 34 anos";461;474;935
"De 35 a 39 anos";435;445;880
"De 40 a 44 anos";395;462;857
"De 45 a 49 anos";451;462;913
"De 50 a 54 anos";468;470;938
"De 55 a 59 anos";327;375;702
"De 60 a 64 anos";281;318;599
"De 65 a 69 anos";251;303;554
"De 70 a 74 anos";168;206;374
"De 75 a 79 anos";126;176;302
"De 80 anos ou mais";166;263;429
"Total";6004;6388;12392
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

