 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314200 Mirabela
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";537;511;1048
"De 5 a 9 anos";644;614;1258
"De 10 a 14 anos";710;694;1404
"De 15 a 19 anos";697;699;1396
"De 20 a 24 anos";651;606;1257
"De 25 a 29 anos";561;515;1076
"De 30 a 34 anos";464;431;895
"De 35 a 39 anos";410;406;816
"De 40 a 44 anos";379;373;752
"De 45 a 49 anos";363;316;679
"De 50 a 54 anos";307;288;595
"De 55 a 59 anos";254;268;522
"De 60 a 64 anos";226;217;443
"De 65 a 69 anos";169;187;356
"De 70 a 74 anos";141;146;287
"De 75 a 79 anos";84;101;185
"De 80 anos ou mais";98;112;210
"Total";6695;6484;13179
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

