 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260600 Garanhuns
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6803;6518;13321
"De 5 a 9 anos";6257;6146;12403
"De 10 a 14 anos";6753;6755;13508
"De 15 a 19 anos";6451;6774;13225
"De 20 a 24 anos";5705;6139;11844
"De 25 a 29 anos";4379;4926;9305
"De 30 a 34 anos";3783;4579;8362
"De 35 a 39 anos";3401;4153;7554
"De 40 a 44 anos";2796;3442;6238
"De 45 a 49 anos";2327;3038;5365
"De 50 a 54 anos";2180;2541;4721
"De 55 a 59 anos";1586;2138;3724
"De 60 a 64 anos";1437;1942;3379
"De 65 a 69 anos";1034;1526;2560
"De 70 a 74 anos";814;1155;1969
"De 75 a 79 anos";676;852;1528
"De 80 anos ou mais";699;1005;1704
"Total";57081;63629;120710
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

