 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150808 Tucumã
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1816;1740;3556
"De 5 a 9 anos";1731;1674;3405
"De 10 a 14 anos";1770;1778;3548
"De 15 a 19 anos";1802;1743;3545
"De 20 a 24 anos";1727;1622;3349
"De 25 a 29 anos";1479;1460;2939
"De 30 a 34 anos";1278;1192;2470
"De 35 a 39 anos";1125;1035;2160
"De 40 a 44 anos";1009;883;1892
"De 45 a 49 anos";856;675;1531
"De 50 a 54 anos";634;522;1156
"De 55 a 59 anos";492;374;866
"De 60 a 64 anos";376;274;650
"De 65 a 69 anos";275;180;455
"De 70 a 74 anos";181;118;299
"De 75 a 79 anos";102;58;160
"De 80 anos ou mais";64;49;113
"Total";16717;15377;32094
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

