 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350750 Botucatu
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4682;4433;9115
"De 5 a 9 anos";4787;4478;9265
"De 10 a 14 anos";5046;4898;9944
"De 15 a 19 anos";5089;5040;10129
"De 20 a 24 anos";5461;5371;10832
"De 25 a 29 anos";5809;5873;11682
"De 30 a 34 anos";5596;5780;11376
"De 35 a 39 anos";4969;5161;10130
"De 40 a 44 anos";4408;4702;9110
"De 45 a 49 anos";4156;4545;8701
"De 50 a 54 anos";3860;4287;8147
"De 55 a 59 anos";3323;3758;7081
"De 60 a 64 anos";2624;3051;5675
"De 65 a 69 anos";1910;2322;4232
"De 70 a 74 anos";1361;1831;3192
"De 75 a 79 anos";1026;1448;2474
"De 80 anos ou mais";1067;1996;3063
"Total";65174;68974;134148
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

