 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260875 Lagoa Grande
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1323;1289;2612
"De 5 a 9 anos";1325;1294;2619
"De 10 a 14 anos";1242;1194;2436
"De 15 a 19 anos";1242;1195;2437
"De 20 a 24 anos";1012;960;1972
"De 25 a 29 anos";825;778;1603
"De 30 a 34 anos";691;699;1390
"De 35 a 39 anos";609;631;1240
"De 40 a 44 anos";500;520;1020
"De 45 a 49 anos";397;397;794
"De 50 a 54 anos";338;324;662
"De 55 a 59 anos";279;298;577
"De 60 a 64 anos";224;235;459
"De 65 a 69 anos";186;181;367
"De 70 a 74 anos";116;127;243
"De 75 a 79 anos";90;96;186
"De 80 anos ou mais";91;109;200
"Total";10490;10327;20817
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

