 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521800 Porangatu
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1699;1627;3326
"De 5 a 9 anos";1749;1686;3435
"De 10 a 14 anos";1587;1538;3125
"De 15 a 19 anos";1519;1475;2994
"De 20 a 24 anos";1724;1676;3400
"De 25 a 29 anos";1894;1839;3733
"De 30 a 34 anos";1923;1878;3801
"De 35 a 39 anos";1895;1776;3671
"De 40 a 44 anos";1789;1757;3546
"De 45 a 49 anos";1600;1607;3207
"De 50 a 54 anos";1402;1444;2846
"De 55 a 59 anos";1220;1275;2495
"De 60 a 64 anos";970;1011;1981
"De 65 a 69 anos";757;739;1496
"De 70 a 74 anos";504;539;1043
"De 75 a 79 anos";353;370;723
"De 80 anos ou mais";404;407;811
"Total";22989;22644;45633
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

