 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220410 Francisco Ayres
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";257;250;507
"De 5 a 9 anos";268;249;517
"De 10 a 14 anos";304;300;604
"De 15 a 19 anos";353;307;660
"De 20 a 24 anos";248;222;470
"De 25 a 29 anos";158;164;322
"De 30 a 34 anos";143;143;286
"De 35 a 39 anos";134;137;271
"De 40 a 44 anos";125;139;264
"De 45 a 49 anos";118;135;253
"De 50 a 54 anos";109;116;225
"De 55 a 59 anos";89;88;177
"De 60 a 64 anos";82;78;160
"De 65 a 69 anos";71;73;144
"De 70 a 74 anos";56;63;119
"De 75 a 79 anos";51;48;99
"De 80 anos ou mais";48;45;93
"Total";2614;2557;5171
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

