 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432030 Selbach
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";141;138;279
"De 5 a 9 anos";161;168;329
"De 10 a 14 anos";187;188;375
"De 15 a 19 anos";214;186;400
"De 20 a 24 anos";206;205;411
"De 25 a 29 anos";177;169;346
"De 30 a 34 anos";140;150;290
"De 35 a 39 anos";164;179;343
"De 40 a 44 anos";215;219;434
"De 45 a 49 anos";210;217;427
"De 50 a 54 anos";174;169;343
"De 55 a 59 anos";129;136;265
"De 60 a 64 anos";100;108;208
"De 65 a 69 anos";84;98;182
"De 70 a 74 anos";59;87;146
"De 75 a 79 anos";44;75;119
"De 80 anos ou mais";43;79;122
"Total";2448;2571;5019
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

