 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270180 Carneiros
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";536;531;1067
"De 5 a 9 anos";504;513;1017
"De 10 a 14 anos";450;442;892
"De 15 a 19 anos";441;406;847
"De 20 a 24 anos";334;313;647
"De 25 a 29 anos";240;249;489
"De 30 a 34 anos";211;224;435
"De 35 a 39 anos";201;197;398
"De 40 a 44 anos";138;162;300
"De 45 a 49 anos";113;129;242
"De 50 a 54 anos";102;115;217
"De 55 a 59 anos";89;107;196
"De 60 a 64 anos";81;94;175
"De 65 a 69 anos";69;87;156
"De 70 a 74 anos";51;65;116
"De 75 a 79 anos";41;37;78
"De 80 anos ou mais";41;55;96
"Total";3642;3726;7368
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

