 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431175 Manoel Viana
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";221;228;449
"De 5 a 9 anos";267;252;519
"De 10 a 14 anos";325;300;625
"De 15 a 19 anos";304;293;597
"De 20 a 24 anos";252;234;486
"De 25 a 29 anos";216;250;466
"De 30 a 34 anos";251;239;490
"De 35 a 39 anos";231;233;464
"De 40 a 44 anos";247;277;524
"De 45 a 49 anos";273;284;557
"De 50 a 54 anos";252;242;494
"De 55 a 59 anos";234;196;430
"De 60 a 64 anos";178;163;341
"De 65 a 69 anos";144;125;269
"De 70 a 74 anos";111;107;218
"De 75 a 79 anos";61;84;145
"De 80 anos ou mais";66;87;153
"Total";3633;3594;7227
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

