 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240310 Currais Novos
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1867;1786;3653
"De 5 a 9 anos";2030;1944;3974
"De 10 a 14 anos";2035;2008;4043
"De 15 a 19 anos";2169;2182;4351
"De 20 a 24 anos";2001;2010;4011
"De 25 a 29 anos";1636;1711;3347
"De 30 a 34 anos";1455;1599;3054
"De 35 a 39 anos";1388;1669;3057
"De 40 a 44 anos";1197;1446;2643
"De 45 a 49 anos";924;1110;2034
"De 50 a 54 anos";820;1003;1823
"De 55 a 59 anos";746;876;1622
"De 60 a 64 anos";598;735;1333
"De 65 a 69 anos";479;646;1125
"De 70 a 74 anos";343;444;787
"De 75 a 79 anos";339;456;795
"De 80 anos ou mais";377;446;823
"Total";20404;22071;42475
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

