 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353270 Nipoã
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";184;176;360
"De 5 a 9 anos";201;173;374
"De 10 a 14 anos";191;144;335
"De 15 a 19 anos";186;159;345
"De 20 a 24 anos";225;173;398
"De 25 a 29 anos";269;238;507
"De 30 a 34 anos";273;199;472
"De 35 a 39 anos";237;183;420
"De 40 a 44 anos";185;162;347
"De 45 a 49 anos";167;147;314
"De 50 a 54 anos";136;136;272
"De 55 a 59 anos";102;97;199
"De 60 a 64 anos";100;83;183
"De 65 a 69 anos";69;72;141
"De 70 a 74 anos";63;48;111
"De 75 a 79 anos";43;40;83
"De 80 anos ou mais";42;44;86
"Total";2673;2274;4947
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

