 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314220 Miraí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";490;467;957
"De 5 a 9 anos";485;455;940
"De 10 a 14 anos";492;466;958
"De 15 a 19 anos";533;484;1017
"De 20 a 24 anos";622;539;1161
"De 25 a 29 anos";636;587;1223
"De 30 a 34 anos";581;569;1150
"De 35 a 39 anos";541;521;1062
"De 40 a 44 anos";507;512;1019
"De 45 a 49 anos";485;496;981
"De 50 a 54 anos";476;464;940
"De 55 a 59 anos";454;430;884
"De 60 a 64 anos";413;376;789
"De 65 a 69 anos";309;308;617
"De 70 a 74 anos";215;241;456
"De 75 a 79 anos";150;155;305
"De 80 anos ou mais";192;262;454
"Total";7581;7332;14913
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

