 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521975 Santo Antônio do Descoberto
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3113;3111;6224
"De 5 a 9 anos";3554;3435;6989
"De 10 a 14 anos";3564;3367;6931
"De 15 a 19 anos";3120;3146;6266
"De 20 a 24 anos";2940;3025;5965
"De 25 a 29 anos";2910;3065;5975
"De 30 a 34 anos";2823;2858;5681
"De 35 a 39 anos";2351;2418;4769
"De 40 a 44 anos";2027;2036;4063
"De 45 a 49 anos";1404;1527;2931
"De 50 a 54 anos";1113;1156;2269
"De 55 a 59 anos";818;808;1626
"De 60 a 64 anos";594;694;1288
"De 65 a 69 anos";476;471;947
"De 70 a 74 anos";308;341;649
"De 75 a 79 anos";177;206;383
"De 80 anos ou mais";199;211;410
"Total";31491;31875;63366
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

