 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314500 Nova Ponte
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";533;468;1001
"De 5 a 9 anos";477;484;961
"De 10 a 14 anos";489;503;992
"De 15 a 19 anos";462;451;913
"De 20 a 24 anos";445;428;873
"De 25 a 29 anos";451;430;881
"De 30 a 34 anos";419;413;832
"De 35 a 39 anos";412;348;760
"De 40 a 44 anos";328;322;650
"De 45 a 49 anos";247;213;460
"De 50 a 54 anos";201;172;373
"De 55 a 59 anos";171;147;318
"De 60 a 64 anos";129;138;267
"De 65 a 69 anos";97;79;176
"De 70 a 74 anos";71;71;142
"De 75 a 79 anos";36;51;87
"De 80 anos ou mais";18;32;50
"Total";4986;4750;9736
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

