 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352790 Lutécia
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";115;99;214
"De 5 a 9 anos";131;110;241
"De 10 a 14 anos";126;125;251
"De 15 a 19 anos";139;132;271
"De 20 a 24 anos";132;128;260
"De 25 a 29 anos";109;109;218
"De 30 a 34 anos";104;107;211
"De 35 a 39 anos";104;110;214
"De 40 a 44 anos";101;95;196
"De 45 a 49 anos";84;84;168
"De 50 a 54 anos";72;79;151
"De 55 a 59 anos";61;68;129
"De 60 a 64 anos";54;53;107
"De 65 a 69 anos";41;43;84
"De 70 a 74 anos";36;41;77
"De 75 a 79 anos";28;34;62
"De 80 anos ou mais";21;21;42
"Total";1458;1438;2896
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

