 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432100 Tapera
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";414;395;809
"De 5 a 9 anos";401;395;796
"De 10 a 14 anos";497;415;912
"De 15 a 19 anos";477;448;925
"De 20 a 24 anos";476;442;918
"De 25 a 29 anos";381;393;774
"De 30 a 34 anos";395;372;767
"De 35 a 39 anos";373;447;820
"De 40 a 44 anos";381;417;798
"De 45 a 49 anos";339;377;716
"De 50 a 54 anos";285;333;618
"De 55 a 59 anos";226;262;488
"De 60 a 64 anos";190;209;399
"De 65 a 69 anos";155;192;347
"De 70 a 74 anos";112;148;260
"De 75 a 79 anos";69;114;183
"De 80 anos ou mais";58;112;170
"Total";5229;5471;10700
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

