 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110145 Parecis
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";241;229;470
"De 5 a 9 anos";253;236;489
"De 10 a 14 anos";279;233;512
"De 15 a 19 anos";280;232;512
"De 20 a 24 anos";249;232;481
"De 25 a 29 anos";230;221;451
"De 30 a 34 anos";213;194;407
"De 35 a 39 anos";195;166;361
"De 40 a 44 anos";189;157;346
"De 45 a 49 anos";176;140;316
"De 50 a 54 anos";141;116;257
"De 55 a 59 anos";109;80;189
"De 60 a 64 anos";87;60;147
"De 65 a 69 anos";61;40;101
"De 70 a 74 anos";47;22;69
"De 75 a 79 anos";23;15;38
"De 80 anos ou mais";15;14;29
"Total";2788;2387;5175
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

