 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250500 Cubati
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";334;318;652
"De 5 a 9 anos";317;291;608
"De 10 a 14 anos";353;322;675
"De 15 a 19 anos";367;338;705
"De 20 a 24 anos";340;321;661
"De 25 a 29 anos";305;324;629
"De 30 a 34 anos";298;331;629
"De 35 a 39 anos";261;284;545
"De 40 a 44 anos";235;236;471
"De 45 a 49 anos";218;207;425
"De 50 a 54 anos";217;199;416
"De 55 a 59 anos";175;165;340
"De 60 a 64 anos";111;135;246
"De 65 a 69 anos";100;125;225
"De 70 a 74 anos";97;106;203
"De 75 a 79 anos";61;81;142
"De 80 anos ou mais";78;113;191
"Total";3867;3896;7763
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

