 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240250 Carnaubais
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";390;373;763
"De 5 a 9 anos";401;371;772
"De 10 a 14 anos";413;409;822
"De 15 a 19 anos";428;449;877
"De 20 a 24 anos";471;419;890
"De 25 a 29 anos";420;439;859
"De 30 a 34 anos";504;446;950
"De 35 a 39 anos";500;454;954
"De 40 a 44 anos";361;367;728
"De 45 a 49 anos";331;343;674
"De 50 a 54 anos";330;321;651
"De 55 a 59 anos";292;318;610
"De 60 a 64 anos";219;184;403
"De 65 a 69 anos";141;134;275
"De 70 a 74 anos";118;115;233
"De 75 a 79 anos";93;88;181
"De 80 anos ou mais";109;116;225
"Total";5521;5346;10867
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

