 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354210 Rafard
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";320;311;631
"De 5 a 9 anos";349;333;682
"De 10 a 14 anos";346;358;704
"De 15 a 19 anos";360;372;732
"De 20 a 24 anos";409;410;819
"De 25 a 29 anos";388;392;780
"De 30 a 34 anos";357;347;704
"De 35 a 39 anos";316;322;638
"De 40 a 44 anos";321;320;641
"De 45 a 49 anos";296;271;567
"De 50 a 54 anos";233;225;458
"De 55 a 59 anos";174;188;362
"De 60 a 64 anos";139;156;295
"De 65 a 69 anos";108;126;234
"De 70 a 74 anos";92;102;194
"De 75 a 79 anos";68;95;163
"De 80 anos ou mais";71;92;163
"Total";4347;4420;8767
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

