 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220335 Dirceu Arcoverde
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";284;272;556
"De 5 a 9 anos";342;327;669
"De 10 a 14 anos";372;337;709
"De 15 a 19 anos";366;314;680
"De 20 a 24 anos";341;301;642
"De 25 a 29 anos";272;247;519
"De 30 a 34 anos";235;227;462
"De 35 a 39 anos";228;207;435
"De 40 a 44 anos";212;199;411
"De 45 a 49 anos";166;163;329
"De 50 a 54 anos";128;136;264
"De 55 a 59 anos";137;127;264
"De 60 a 64 anos";116;115;231
"De 65 a 69 anos";86;102;188
"De 70 a 74 anos";65;72;137
"De 75 a 79 anos";36;55;91
"De 80 anos ou mais";49;61;110
"Total";3435;3262;6697
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

