 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350480 Bálsamo
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";259;254;513
"De 5 a 9 anos";262;251;513
"De 10 a 14 anos";290;271;561
"De 15 a 19 anos";308;299;607
"De 20 a 24 anos";342;328;670
"De 25 a 29 anos";316;344;660
"De 30 a 34 anos";293;320;613
"De 35 a 39 anos";315;310;625
"De 40 a 44 anos";314;323;637
"De 45 a 49 anos";295;282;577
"De 50 a 54 anos";249;241;490
"De 55 a 59 anos";202;217;419
"De 60 a 64 anos";163;185;348
"De 65 a 69 anos";131;162;293
"De 70 a 74 anos";110;134;244
"De 75 a 79 anos";79;95;174
"De 80 anos ou mais";66;98;164
"Total";3994;4114;8108
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

