 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270360 Japaratinga
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";420;454;874
"De 5 a 9 anos";483;500;983
"De 10 a 14 anos";457;425;882
"De 15 a 19 anos";411;409;820
"De 20 a 24 anos";379;353;732
"De 25 a 29 anos";338;336;674
"De 30 a 34 anos";313;300;613
"De 35 a 39 anos";226;254;480
"De 40 a 44 anos";205;197;402
"De 45 a 49 anos";161;164;325
"De 50 a 54 anos";135;138;273
"De 55 a 59 anos";124;121;245
"De 60 a 64 anos";98;87;185
"De 65 a 69 anos";76;66;142
"De 70 a 74 anos";51;45;96
"De 75 a 79 anos";29;30;59
"De 80 anos ou mais";36;50;86
"Total";3942;3929;7871
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

