 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431455 Pirapó
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";64;60;124
"De 5 a 9 anos";68;61;129
"De 10 a 14 anos";76;66;142
"De 15 a 19 anos";80;81;161
"De 20 a 24 anos";95;74;169
"De 25 a 29 anos";77;70;147
"De 30 a 34 anos";59;69;128
"De 35 a 39 anos";65;66;131
"De 40 a 44 anos";87;89;176
"De 45 a 49 anos";113;127;240
"De 50 a 54 anos";126;105;231
"De 55 a 59 anos";105;106;211
"De 60 a 64 anos";99;85;184
"De 65 a 69 anos";72;70;142
"De 70 a 74 anos";51;64;115
"De 75 a 79 anos";39;37;76
"De 80 anos ou mais";31;51;82
"Total";1307;1281;2588
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

