 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291060 Esplanada
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1668;1568;3236
"De 5 a 9 anos";1856;1821;3677
"De 10 a 14 anos";1952;1927;3879
"De 15 a 19 anos";1772;1688;3460
"De 20 a 24 anos";1632;1542;3174
"De 25 a 29 anos";1402;1387;2789
"De 30 a 34 anos";1100;1134;2234
"De 35 a 39 anos";962;963;1925
"De 40 a 44 anos";862;874;1736
"De 45 a 49 anos";723;741;1464
"De 50 a 54 anos";594;645;1239
"De 55 a 59 anos";502;527;1029
"De 60 a 64 anos";391;443;834
"De 65 a 69 anos";289;349;638
"De 70 a 74 anos";225;277;502
"De 75 a 79 anos";147;186;333
"De 80 anos ou mais";195;300;495
"Total";16272;16372;32644
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

