 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411570 Matinhos
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1333;1331;2664
"De 5 a 9 anos";1367;1322;2689
"De 10 a 14 anos";1315;1198;2513
"De 15 a 19 anos";1198;1228;2426
"De 20 a 24 anos";1026;1091;2117
"De 25 a 29 anos";1017;934;1951
"De 30 a 34 anos";1003;1036;2039
"De 35 a 39 anos";954;899;1853
"De 40 a 44 anos";775;829;1604
"De 45 a 49 anos";670;661;1331
"De 50 a 54 anos";515;512;1027
"De 55 a 59 anos";402;390;792
"De 60 a 64 anos";308;310;618
"De 65 a 69 anos";232;227;459
"De 70 a 74 anos";172;159;331
"De 75 a 79 anos";87;114;201
"De 80 anos ou mais";41;59;100
"Total";12415;12300;24715
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

