 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353640 Paulicéia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";255;233;488
"De 5 a 9 anos";289;268;557
"De 10 a 14 anos";302;274;576
"De 15 a 19 anos";302;270;572
"De 20 a 24 anos";299;267;566
"De 25 a 29 anos";273;250;523
"De 30 a 34 anos";260;238;498
"De 35 a 39 anos";233;225;458
"De 40 a 44 anos";201;205;406
"De 45 a 49 anos";171;178;349
"De 50 a 54 anos";151;157;308
"De 55 a 59 anos";142;120;262
"De 60 a 64 anos";110;99;209
"De 65 a 69 anos";84;71;155
"De 70 a 74 anos";65;52;117
"De 75 a 79 anos";36;38;74
"De 80 anos ou mais";31;32;63
"Total";3204;2977;6181
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

