 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290900 Cordeiros
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";237;230;467
"De 5 a 9 anos";274;269;543
"De 10 a 14 anos";375;340;715
"De 15 a 19 anos";391;375;766
"De 20 a 24 anos";374;388;762
"De 25 a 29 anos";325;344;669
"De 30 a 34 anos";314;320;634
"De 35 a 39 anos";296;311;607
"De 40 a 44 anos";277;259;536
"De 45 a 49 anos";258;254;512
"De 50 a 54 anos";235;223;458
"De 55 a 59 anos";201;210;411
"De 60 a 64 anos";173;186;359
"De 65 a 69 anos";147;171;318
"De 70 a 74 anos";112;142;254
"De 75 a 79 anos";92;112;204
"De 80 anos ou mais";96;156;252
"Total";4177;4290;8467
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

